,album,artists,duration_ms,explicit,href,id,name,popularity,preview_url,track_number,type,uri,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
177,MY HOUSE,Flo Rida,192190,False,https://api.spotify.com/v1/tracks/6Knv6wdA0luoMUuuoYi2i1,6Knv6wdA0luoMUuuoYi2i1,My House,79,https://p.scdn.co/mp3-preview/afa94edef4dec2eda16e99153ccd513ef4306d06?cid=452833d434b043269289f61fa9bfbf09,2,track,spotify:track:6Knv6wdA0luoMUuuoYi2i1,0.0215,https://api.spotify.com/v1/audio-analysis/6Knv6wdA0luoMUuuoYi2i1,0.688,192191,0.702,6Knv6wdA0luoMUuuoYi2i1,0.0,7,0.128,-4.792,0,0.0499,94.006,4,https://api.spotify.com/v1/tracks/6Knv6wdA0luoMUuuoYi2i1,audio_features,spotify:track:6Knv6wdA0luoMUuuoYi2i1,0.731
179,Backbeat,Dagny,227094,False,https://api.spotify.com/v1/tracks/1ds5oarhQjo0K9gNB8SoP1,1ds5oarhQjo0K9gNB8SoP1,Backbeat,15,,1,track,spotify:track:1ds5oarhQjo0K9gNB8SoP1,0.0219,https://api.spotify.com/v1/audio-analysis/1ds5oarhQjo0K9gNB8SoP1,0.707,227095,0.879,1ds5oarhQjo0K9gNB8SoP1,0.373,7,0.0585,-5.876,0,0.0615,139.932,4,https://api.spotify.com/v1/tracks/1ds5oarhQjo0K9gNB8SoP1,audio_features,spotify:track:1ds5oarhQjo0K9gNB8SoP1,0.682
180,Heading Home,"Gryffin, Josef Salvat",271146,False,https://api.spotify.com/v1/tracks/4iZ3YEN89TU8Uwan4NwkB8,4iZ3YEN89TU8Uwan4NwkB8,Heading Home,62,,1,track,spotify:track:4iZ3YEN89TU8Uwan4NwkB8,0.0132,https://api.spotify.com/v1/audio-analysis/4iZ3YEN89TU8Uwan4NwkB8,0.578,271147,0.919,4iZ3YEN89TU8Uwan4NwkB8,0.000321,11,0.185,-4.091,1,0.0609,118.085,4,https://api.spotify.com/v1/tracks/4iZ3YEN89TU8Uwan4NwkB8,audio_features,spotify:track:4iZ3YEN89TU8Uwan4NwkB8,0.256
181,Maps,Maroon 5,189840,False,https://api.spotify.com/v1/tracks/0tJGzJjUVlEsn8s3Mn32Jb,0tJGzJjUVlEsn8s3Mn32Jb,Maps,54,,1,track,spotify:track:0tJGzJjUVlEsn8s3Mn32Jb,0.0179,https://api.spotify.com/v1/audio-analysis/0tJGzJjUVlEsn8s3Mn32Jb,0.737,189840,0.723,0tJGzJjUVlEsn8s3Mn32Jb,0.0,1,0.0675,-5.51,0,0.0295,120.003,4,https://api.spotify.com/v1/tracks/0tJGzJjUVlEsn8s3Mn32Jb,audio_features,spotify:track:0tJGzJjUVlEsn8s3Mn32Jb,0.879
182,Lost Boy,Ruth B.,275280,False,https://api.spotify.com/v1/tracks/4h0zU3O9R5xzuTmNO7dNDU,4h0zU3O9R5xzuTmNO7dNDU,Lost Boy,78,https://p.scdn.co/mp3-preview/c9575fe471764b7aa965d11992e372ef8e16fe66?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:4h0zU3O9R5xzuTmNO7dNDU,0.965,https://api.spotify.com/v1/audio-analysis/4h0zU3O9R5xzuTmNO7dNDU,0.71,275280,0.0565,4h0zU3O9R5xzuTmNO7dNDU,0.0,7,0.0889,-15.099,1,0.0534,123.994,4,https://api.spotify.com/v1/tracks/4h0zU3O9R5xzuTmNO7dNDU,audio_features,spotify:track:4h0zU3O9R5xzuTmNO7dNDU,0.352
183,Adventure Of A Lifetime,Coldplay,263786,False,https://api.spotify.com/v1/tracks/4MFCXniy7I8tj0GXtf3wgC,4MFCXniy7I8tj0GXtf3wgC,Adventure Of A Lifetime,65,https://p.scdn.co/mp3-preview/f5c8203c517a906dd581e0faeca84d1e0206c8b6?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:4MFCXniy7I8tj0GXtf3wgC,0.00205,https://api.spotify.com/v1/audio-analysis/4MFCXniy7I8tj0GXtf3wgC,0.638,263787,0.924,4MFCXniy7I8tj0GXtf3wgC,0.000173,7,0.149,-3.887,1,0.0359,111.995,4,https://api.spotify.com/v1/tracks/4MFCXniy7I8tj0GXtf3wgC,audio_features,spotify:track:4MFCXniy7I8tj0GXtf3wgC,0.515
184,Everything Is 4,Jason Derulo,200492,True,https://api.spotify.com/v1/tracks/1dl3vuXJS9anUXE7XnNP75,1dl3vuXJS9anUXE7XnNP75,Get Ugly,72,https://p.scdn.co/mp3-preview/8ab11d3d98e01500a849f8713eabb6af766bdbf4?cid=452833d434b043269289f61fa9bfbf09,3,track,spotify:track:1dl3vuXJS9anUXE7XnNP75,0.0462,https://api.spotify.com/v1/audio-analysis/1dl3vuXJS9anUXE7XnNP75,0.75,200492,0.683,1dl3vuXJS9anUXE7XnNP75,1.32e-06,9,0.297,-4.829,0,0.12,111.066,4,https://api.spotify.com/v1/tracks/1dl3vuXJS9anUXE7XnNP75,audio_features,spotify:track:1dl3vuXJS9anUXE7XnNP75,0.566
185,Nothing Left,"Kygo, Will Heard",236682,False,https://api.spotify.com/v1/tracks/0j0DNujXWeupLpZobbABoo,0j0DNujXWeupLpZobbABoo,Nothing Left,67,https://p.scdn.co/mp3-preview/b8ab3ba12d30be95dacc171d7c4cde03405015d2?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:0j0DNujXWeupLpZobbABoo,0.261,https://api.spotify.com/v1/audio-analysis/0j0DNujXWeupLpZobbABoo,0.679,236683,0.576,0j0DNujXWeupLpZobbABoo,0.000113,4,0.366,-6.609,0,0.0402,154.09,4,https://api.spotify.com/v1/tracks/0j0DNujXWeupLpZobbABoo,audio_features,spotify:track:0j0DNujXWeupLpZobbABoo,0.325
187,On My Mind,Ellie Goulding,213445,False,https://api.spotify.com/v1/tracks/2wA4C7X7O9hMjuemyHwLgd,2wA4C7X7O9hMjuemyHwLgd,On My Mind,10,,1,track,spotify:track:2wA4C7X7O9hMjuemyHwLgd,0.269,https://api.spotify.com/v1/audio-analysis/2wA4C7X7O9hMjuemyHwLgd,0.696,213445,0.694,2wA4C7X7O9hMjuemyHwLgd,4.36e-06,0,0.0862,-6.631,1,0.0534,154.941,4,https://api.spotify.com/v1/tracks/2wA4C7X7O9hMjuemyHwLgd,audio_features,spotify:track:2wA4C7X7O9hMjuemyHwLgd,0.728
188,Over And Over Again,"Nathan Sykes, Ariana Grande",246895,False,https://api.spotify.com/v1/tracks/1X6kxrjWVWiKMqulM8XZpj,1X6kxrjWVWiKMqulM8XZpj,Over And Over Again,57,,1,track,spotify:track:1X6kxrjWVWiKMqulM8XZpj,0.962,https://api.spotify.com/v1/audio-analysis/1X6kxrjWVWiKMqulM8XZpj,0.47,246896,0.271,1X6kxrjWVWiKMqulM8XZpj,0.0,8,0.106,-8.335,1,0.0392,129.623,4,https://api.spotify.com/v1/tracks/1X6kxrjWVWiKMqulM8XZpj,audio_features,spotify:track:1X6kxrjWVWiKMqulM8XZpj,0.396
189,Locked Away,"R. City, Adam Levine",227280,False,https://api.spotify.com/v1/tracks/0sQLhT32E9ZG2zn5iYR6nN,0sQLhT32E9ZG2zn5iYR6nN,Locked Away,68,https://p.scdn.co/mp3-preview/1bd846965ecf174651904f3ac116835a9c6f69b4?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:0sQLhT32E9ZG2zn5iYR6nN,0.328,https://api.spotify.com/v1/audio-analysis/0sQLhT32E9ZG2zn5iYR6nN,0.508,227280,0.677,0sQLhT32E9ZG2zn5iYR6nN,0.0,1,0.0491,-5.696,1,0.0656,121.928,5,https://api.spotify.com/v1/tracks/0sQLhT32E9ZG2zn5iYR6nN,audio_features,spotify:track:0sQLhT32E9ZG2zn5iYR6nN,0.558
190,Cool for the Summer,Demi Lovato,214746,True,https://api.spotify.com/v1/tracks/1KK0j3djUgx5tuOMwesdAT,1KK0j3djUgx5tuOMwesdAT,Cool for the Summer,9,,1,track,spotify:track:1KK0j3djUgx5tuOMwesdAT,0.00441,https://api.spotify.com/v1/audio-analysis/1KK0j3djUgx5tuOMwesdAT,0.586,214746,0.613,1KK0j3djUgx5tuOMwesdAT,0.000183,5,0.0853,-5.593,0,0.0386,114.101,4,https://api.spotify.com/v1/tracks/1KK0j3djUgx5tuOMwesdAT,audio_features,spotify:track:1KK0j3djUgx5tuOMwesdAT,0.295
192,When We Were Young,Adele,290906,False,https://api.spotify.com/v1/tracks/7A2eDNBgJrEVE87C8pOMqN,7A2eDNBgJrEVE87C8pOMqN,When We Were Young,64,https://p.scdn.co/mp3-preview/659a35907dfd65e8da36b1f9129415b749eda99f?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:7A2eDNBgJrEVE87C8pOMqN,0.348,https://api.spotify.com/v1/audio-analysis/7A2eDNBgJrEVE87C8pOMqN,0.381,290907,0.594,7A2eDNBgJrEVE87C8pOMqN,0.0,3,0.0925,-5.97,1,0.0486,143.86,4,https://api.spotify.com/v1/tracks/7A2eDNBgJrEVE87C8pOMqN,audio_features,spotify:track:7A2eDNBgJrEVE87C8pOMqN,0.275
193,1000 Forms Of Fear,Sia,257200,False,https://api.spotify.com/v1/tracks/6kwAbEjseqBob48jCus7Sz,6kwAbEjseqBob48jCus7Sz,Elastic Heart,72,https://p.scdn.co/mp3-preview/210b2f8ae1a4c2ecd40673fc3a0095159d821d62?cid=452833d434b043269289f61fa9bfbf09,8,track,spotify:track:6kwAbEjseqBob48jCus7Sz,0.0117,https://api.spotify.com/v1/audio-analysis/6kwAbEjseqBob48jCus7Sz,0.421,257200,0.791,6kwAbEjseqBob48jCus7Sz,1.48e-05,9,0.146,-4.998,1,0.0496,130.075,4,https://api.spotify.com/v1/tracks/6kwAbEjseqBob48jCus7Sz,audio_features,spotify:track:6kwAbEjseqBob48jCus7Sz,0.51
194,Beauty Behind The Madness,"The Weeknd, Ed Sheeran",260640,True,https://api.spotify.com/v1/tracks/0Gi17qCJh9e9RJxLaYkm9l,0Gi17qCJh9e9RJxLaYkm9l,Dark Times,65,,12,track,spotify:track:0Gi17qCJh9e9RJxLaYkm9l,0.106,https://api.spotify.com/v1/audio-analysis/0Gi17qCJh9e9RJxLaYkm9l,0.585,260640,0.421,0Gi17qCJh9e9RJxLaYkm9l,9.54e-06,7,0.14,-9.593,1,0.0707,132.986,3,https://api.spotify.com/v1/tracks/0Gi17qCJh9e9RJxLaYkm9l,audio_features,spotify:track:0Gi17qCJh9e9RJxLaYkm9l,0.236
